sample_id,audio_path,reference_text,spoken_text,split,source,consent_status,speaker_id,scenario_id,difficulty_group,term_targets,noise_condition,approval_id,deidentified,label_reviewer,label_review_status,tts_voice,tts_rate,audio_duration_seconds,audio_sha256
syn_train_316,audio/syn_train_316.wav,조립 비전 검사기의 조명 밝기 값을 확인하고 AOI 검사기 기록과 비교합니다.,조립 비전 검사기의 조명 밝기 값을 확인하고 에이오아이 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,vision,term_dense,비전 검사기|AOI 검사기,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,10.403,e0ac1a5eedd3bc03fe75b0bba9f66c61c23798ff9b9d6a76af74cfe7a2f0ba0b
syn_train_317,audio/syn_train_317.wav,조립 비전 검사기의 카메라 초점 값을 점검하고 AOI 검사기 기록과 비교합니다.,조립 비전 검사기의 카메라 초점 값을 점검하고 에이오아이 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,vision,term_dense,비전 검사기|AOI 검사기,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,9.591,f71c480d6b128131a50b16a2eaee31dd184a77efb5e9842cb9803552d4847c56
syn_train_318,audio/syn_train_318.wav,출하 비전 검사기의 검출 임계값 값을 기록하고 AOI 검사기 기록과 비교합니다.,출하 비전 검사기의 검출 임계값 값을 기록하고 에이오아이 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,vision,term_dense,비전 검사기|AOI 검사기,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,8.515,35880a305daa9eae9810c89d19af75db73912d0077749c92bb1def746a58021b
syn_train_319,audio/syn_train_319.wav,출하 비전 검사기의 불량 판정 결과 값을 검증하고 AOI 검사기 기록과 비교합니다.,출하 비전 검사기의 불량 판정 결과 값을 검증하고 에이오아이 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,vision,term_dense,비전 검사기|AOI 검사기,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,11.155,e5883396b92c3bce006906a0d6b131376e56c25ed9da1faaf18f455d55d3bbe5
syn_train_320,audio/syn_train_320.wav,출하 비전 검사기의 조명 밝기 값을 확인하고 AOI 검사기 기록과 비교합니다.,출하 비전 검사기의 조명 밝기 값을 확인하고 에이오아이 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,vision,term_dense,비전 검사기|AOI 검사기,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,9.227,930e06d5bd260d79d4f6dbe27452286673223e4c723e4079e1aa9d45485d6613
syn_train_321,audio/syn_train_321.wav,출하 비전 검사기의 카메라 초점 값을 점검하고 AOI 검사기 기록과 비교합니다.,출하 비전 검사기의 카메라 초점 값을 점검하고 에이오아이 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,vision,term_dense,비전 검사기|AOI 검사기,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,8.539,723232dee56c39cfc04cac13d36ab0910a7bac30246af0255398e488edc29575
syn_train_322,audio/syn_train_322.wav,포장 비전 검사기의 불량 판정 결과 값을 검증하고 AOI 검사기 기록과 비교합니다.,포장 비전 검사기의 불량 판정 결과 값을 검증하고 에이오아이 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,vision,term_dense,비전 검사기|AOI 검사기,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,11.393,d4f07c7170c5bf5c0fda290491956dd5c33036f7c0cb1c3d43230288d1899b53
syn_train_323,audio/syn_train_323.wav,포장 비전 검사기의 조명 밝기 값을 확인하고 AOI 검사기 기록과 비교합니다.,포장 비전 검사기의 조명 밝기 값을 확인하고 에이오아이 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,vision,term_dense,비전 검사기|AOI 검사기,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,9.457,9d54ca48ef262b913811758e915902fe4afd6e14bee8acfa4449f617e633d984
syn_train_324,audio/syn_train_324.wav,후면 비전 검사기의 검출 임계값 값을 기록하고 AOI 검사기 기록과 비교합니다.,후면 비전 검사기의 검출 임계값 값을 기록하고 에이오아이 검사기 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,vision,term_dense,비전 검사기|AOI 검사기,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,8.633,e8b579573228a901c8800882ed4034fe2dab4c218bab5e40d9fcd960b1fd0858
syn_train_325,audio/syn_train_325.wav,보강재 용접 로봇 모델 S901의 용접 전류 항목을 점검한 뒤 체결 토크 상태를 확인합니다.,보강재 용접 로봇 모델 에스 구백일의 용접 전류 항목을 점검한 뒤 체결 토크 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,welding_robot,error_prone,용접 로봇|체결 토크|S901,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,12.313,152d3533b291f6afad2788f832849a4c3910c5f37c7742fc0ea0df0d0521dd6d
syn_train_326,audio/syn_train_326.wav,보강재 용접 로봇 모델 G1002의 보호 가스 압력 항목을 검증한 뒤 체결 토크 상태를 확인합니다.,보강재 용접 로봇 모델 지 천이의 보호 가스 압력 항목을 검증한 뒤 체결 토크 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,welding_robot,error_prone,용접 로봇|체결 토크|G1002,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,11.074,4726d9dd42f40a995a7b51f641763d505a6236e70bef94f4ea31cf9386de0c41
syn_train_327,audio/syn_train_327.wav,브래킷 용접 로봇 모델 Q502의 용접 속도 항목을 확인한 뒤 체결 토크 상태를 확인합니다.,브래킷 용접 로봇 모델 큐 오백이의 용접 속도 항목을 확인한 뒤 체결 토크 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,welding_robot,error_prone,용접 로봇|체결 토크|Q502,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,9.369,624241dfb994b985d8810d75b00d122cf61f0e113dde0ee51f45ab6a41aa1190
syn_train_328,audio/syn_train_328.wav,브래킷 용접 로봇 모델 Q501의 용접 전류 항목을 점검한 뒤 체결 토크 상태를 확인합니다.,브래킷 용접 로봇 모델 큐 오백일의 용접 전류 항목을 점검한 뒤 체결 토크 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,welding_robot,error_prone,용접 로봇|체결 토크|Q501,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,11.813,2d96bd978c7b56d9d0b5f66d40e3670256cd2320497c33ee6a874d48fd5f10e8
syn_train_329,audio/syn_train_329.wav,브래킷 용접 로봇 모델 T602의 보호 가스 압력 항목을 검증한 뒤 체결 토크 상태를 확인합니다.,브래킷 용접 로봇 모델 티 육백이의 보호 가스 압력 항목을 검증한 뒤 체결 토크 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,welding_robot,error_prone,용접 로봇|체결 토크|T602,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,11.057,d6be0676ab36feaac8418e683ba5baf72ba6b88dbc233d3df3aaf6e985ed8ea9
syn_train_330,audio/syn_train_330.wav,브래킷 용접 로봇 모델 T601의 토치 위치 항목을 기록한 뒤 체결 토크 상태를 확인합니다.,브래킷 용접 로봇 모델 티 육백일의 토치 위치 항목을 기록한 뒤 체결 토크 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,welding_robot,error_prone,용접 로봇|체결 토크|T601,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,9.636,d8550aef34719f8e4eccbaa4d386d91b19f7f217fc3153edcc92fa301b161938
syn_train_331,audio/syn_train_331.wav,차체 용접 로봇 모델 X102의 용접 속도 항목을 확인한 뒤 체결 토크 상태를 확인합니다.,차체 용접 로봇 모델 엑스 백이의 용접 속도 항목을 확인한 뒤 체결 토크 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,welding_robot,error_prone,용접 로봇|체결 토크|X102,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,11.738,96251284c2afbb2e64e9c5b82efc714030aaea7a4ed278cdcb7f6ffde87f8f5e
syn_train_332,audio/syn_train_332.wav,차체 용접 로봇 모델 X101의 용접 전류 항목을 점검한 뒤 체결 토크 상태를 확인합니다.,차체 용접 로봇 모델 엑스 백일의 용접 전류 항목을 점검한 뒤 체결 토크 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,welding_robot,error_prone,용접 로봇|체결 토크|X101,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,10.680,da08faaa0eb381b0abb4a9341a8cdd2526fb632c1e26f0307072f682849efbe5
syn_train_333,audio/syn_train_333.wav,차체 용접 로봇 모델 K201의 토치 위치 항목을 기록한 뒤 체결 토크 상태를 확인합니다.,차체 용접 로봇 모델 케이 이백일의 토치 위치 항목을 기록한 뒤 체결 토크 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,welding_robot,error_prone,용접 로봇|체결 토크|K201,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,9.596,7e4d16223148bc89359ad31c0f537fe78434a5aaa4954d36eb3925b837d1d71f
syn_train_334,audio/syn_train_334.wav,패널 용접 로봇 모델 V702의 용접 속도 항목을 확인한 뒤 체결 토크 상태를 확인합니다.,패널 용접 로봇 모델 브이 칠백이의 용접 속도 항목을 확인한 뒤 체결 토크 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,welding_robot,error_prone,용접 로봇|체결 토크|V702,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,11.790,edda60b0244efa8b34c1bf354bc25a90853002cdf387a1e1d830fd468d0460dc
syn_train_335,audio/syn_train_335.wav,패널 용접 로봇 모델 V701의 용접 전류 항목을 점검한 뒤 체결 토크 상태를 확인합니다.,패널 용접 로봇 모델 브이 칠백일의 용접 전류 항목을 점검한 뒤 체결 토크 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,welding_robot,error_prone,용접 로봇|체결 토크|V701,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,10.716,ab8db664c3ab313c4be08a8b0780b2f318f01026950e06edd5e856bf12ccd21f
syn_train_336,audio/syn_train_336.wav,프레임 용접 로봇 모델 M402의 보호 가스 압력 항목을 검증한 뒤 체결 토크 상태를 확인합니다.,프레임 용접 로봇 모델 엠 사백이의 보호 가스 압력 항목을 검증한 뒤 체결 토크 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,welding_robot,error_prone,용접 로봇|체결 토크|M402,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,9.778,09c0c8eb4ad6736dbb2eea39210f1f943884db8a5206cb216167b27cffae20c1
syn_train_337,audio/syn_train_337.wav,보강재 용접 로봇의 보호 가스 압력 상태를 검증합니다.,보강재 용접 로봇의 보호 가스 압력 상태를 검증합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,welding_robot,normal,용접 로봇,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,7.760,0beb06bae3922217175966e93f498438a89ddeffc7a312c8f4deb76197e6f056
syn_train_338,audio/syn_train_338.wav,보강재 용접 로봇의 용접 전류 상태를 점검합니다.,보강재 용접 로봇의 용접 전류 상태를 점검합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,welding_robot,normal,용접 로봇,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,6.577,b2867e9e6fec3e33149f2ba819b176665b3e49bf2a715f8657c83c7343397c67
syn_train_339,audio/syn_train_339.wav,브래킷 용접 로봇의 토치 위치 상태를 기록합니다.,브래킷 용접 로봇의 토치 위치 상태를 기록합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,welding_robot,normal,용접 로봇,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,5.668,5d2180b9626fe485eb40c19339df2fea0d56f93374b6254ca7556c5b47021ee4
syn_train_340,audio/syn_train_340.wav,차체 용접 로봇의 보호 가스 압력 상태를 검증합니다.,차체 용접 로봇의 보호 가스 압력 상태를 검증합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,welding_robot,normal,용접 로봇,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,7.505,cd16b462a84bfebb50ba98f2311c58fca072c72ebe3feea0acbee06c0f153321
syn_train_341,audio/syn_train_341.wav,차체 용접 로봇의 용접 속도 상태를 확인합니다.,차체 용접 로봇의 용접 속도 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,welding_robot,normal,용접 로봇,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,6.151,c59e0bdd41ce28701a4ab21afa4c1e03c849a5285f6952b2dd35c3d61ed34302
syn_train_342,audio/syn_train_342.wav,차체 용접 로봇의 토치 위치 상태를 기록합니다.,차체 용접 로봇의 토치 위치 상태를 기록합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,welding_robot,normal,용접 로봇,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,5.664,62abd05ab44204284fdec93429bb7f867350f58c1386e1b741a9200bb7fbb406
syn_train_343,audio/syn_train_343.wav,패널 용접 로봇의 보호 가스 압력 상태를 검증합니다.,패널 용접 로봇의 보호 가스 압력 상태를 검증합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,welding_robot,normal,용접 로봇,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,7.411,fb35ef0ed65f2c7ef7862b3520de0b5460bb34d412a726fc64f4f6f8e8cc4d0a
syn_train_344,audio/syn_train_344.wav,패널 용접 로봇의 용접 속도 상태를 확인합니다.,패널 용접 로봇의 용접 속도 상태를 확인합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,welding_robot,normal,용접 로봇,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,6.079,e5e3c9f29a7191be9fbada3c81ac4d8e58eba1f33e5f467bb67d09487e830d56
syn_train_345,audio/syn_train_345.wav,패널 용접 로봇의 용접 전류 상태를 점검합니다.,패널 용접 로봇의 용접 전류 상태를 점검합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,welding_robot,normal,용접 로봇,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,5.633,60df8546fd27210d7a408e58754f983c6c4ca39322e417ea731e4abad7ef1487
syn_train_346,audio/syn_train_346.wav,패널 용접 로봇의 토치 위치 상태를 기록합니다.,패널 용접 로봇의 토치 위치 상태를 기록합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,welding_robot,normal,용접 로봇,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,6.950,601a21267d9896f9d43219147125327567699af219161c15475d8157a8bdb056
syn_train_347,audio/syn_train_347.wav,프레임 용접 로봇의 보호 가스 압력 상태를 검증합니다.,프레임 용접 로봇의 보호 가스 압력 상태를 검증합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,welding_robot,normal,용접 로봇,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,6.631,a3ac55222a7b1f0a58dc8bbdd3bf0870819b3432077c9b5694e5f618a0781eed
syn_train_348,audio/syn_train_348.wav,프레임 용접 로봇의 토치 위치 상태를 기록합니다.,프레임 용접 로봇의 토치 위치 상태를 기록합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,welding_robot,normal,용접 로봇,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,5.586,e8d5a6c596e45256c09aa9e8c5daee9221de1d4af8d239bf2e9b74b231072400
syn_train_349,audio/syn_train_349.wav,보강재 용접 로봇의 보호 가스 압력 값을 검증하고 체결 토크 기록과 비교합니다.,보강재 용접 로봇의 보호 가스 압력 값을 검증하고 체결 토크 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,welding_robot,term_dense,용접 로봇|체결 토크,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,10.597,feec25c1b356287c431682d075d380c8347485dc0a5b3a7ae71be052f783995c
syn_train_350,audio/syn_train_350.wav,보강재 용접 로봇의 용접 속도 값을 확인하고 체결 토크 기록과 비교합니다.,보강재 용접 로봇의 용접 속도 값을 확인하고 체결 토크 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,welding_robot,term_dense,용접 로봇|체결 토크,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,8.943,6dae3f0d6c9610d9e5b06982f2836a66b0650b19ed444a8d86a975c01190cb24
syn_train_351,audio/syn_train_351.wav,보강재 용접 로봇의 용접 전류 값을 점검하고 체결 토크 기록과 비교합니다.,보강재 용접 로봇의 용접 전류 값을 점검하고 체결 토크 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,welding_robot,term_dense,용접 로봇|체결 토크,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,8.153,ebdadcbb77e8925b077a60febaa5b39b8ebe3e49c66b577168fc3a529fbf1889
syn_train_352,audio/syn_train_352.wav,보강재 용접 로봇의 토치 위치 값을 기록하고 체결 토크 기록과 비교합니다.,보강재 용접 로봇의 토치 위치 값을 기록하고 체결 토크 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,welding_robot,term_dense,용접 로봇|체결 토크,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,10.167,a0cdd9b37b35ba9371c0fe2323511d244f1398d9b242db027e314a900f88885d
syn_train_353,audio/syn_train_353.wav,브래킷 용접 로봇의 보호 가스 압력 값을 검증하고 체결 토크 기록과 비교합니다.,브래킷 용접 로봇의 보호 가스 압력 값을 검증하고 체결 토크 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,welding_robot,term_dense,용접 로봇|체결 토크,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,9.252,4290796175bf30baa408fc7b4dc040957eb93eff697f1b54e76c44c9240bfd3c
syn_train_354,audio/syn_train_354.wav,차체 용접 로봇의 보호 가스 압력 값을 검증하고 체결 토크 기록과 비교합니다.,차체 용접 로봇의 보호 가스 압력 값을 검증하고 체결 토크 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,welding_robot,term_dense,용접 로봇|체결 토크,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,8.286,c3d84e07c0c2d71ef0c25dfb0e02a6995392459f5273d3006d99056aee85a9dc
syn_train_355,audio/syn_train_355.wav,차체 용접 로봇의 용접 전류 값을 점검하고 체결 토크 기록과 비교합니다.,차체 용접 로봇의 용접 전류 값을 점검하고 체결 토크 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,welding_robot,term_dense,용접 로봇|체결 토크,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,9.824,4cf4606f552ac2db525df587992c7b89ba7dfd5c3136ef8f1d180d6a3b993e98
syn_train_356,audio/syn_train_356.wav,차체 용접 로봇의 토치 위치 값을 기록하고 체결 토크 기록과 비교합니다.,차체 용접 로봇의 토치 위치 값을 기록하고 체결 토크 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,welding_robot,term_dense,용접 로봇|체결 토크,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,8.832,5b7c8a85cd89a4c2135ef029db35234bba24c837d5c67f9a1856c47f8a310fa5
syn_train_357,audio/syn_train_357.wav,패널 용접 로봇의 용접 속도 값을 확인하고 체결 토크 기록과 비교합니다.,패널 용접 로봇의 용접 속도 값을 확인하고 체결 토크 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,welding_robot,term_dense,용접 로봇|체결 토크,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,7.753,f831323e72f07d21c737feb6e2eefc902b166124a333ae47ef0fe7ca10812583
syn_train_358,audio/syn_train_358.wav,프레임 용접 로봇의 보호 가스 압력 값을 검증하고 체결 토크 기록과 비교합니다.,프레임 용접 로봇의 보호 가스 압력 값을 검증하고 체결 토크 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-4,welding_robot,term_dense,용접 로봇|체결 토크,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-4,10.239,82079b9a66ca29df74cc80b64581367991c610a408783e22b1b779e93276ec41
syn_train_359,audio/syn_train_359.wav,프레임 용접 로봇의 용접 전류 값을 점검하고 체결 토크 기록과 비교합니다.,프레임 용접 로봇의 용접 전류 값을 점검하고 체결 토크 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-3,welding_robot,term_dense,용접 로봇|체결 토크,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-3,8.760,d5410d09e74027c837191687adbd049558f31e556e6964de68fac7cdb01b5f96
syn_train_360,audio/syn_train_360.wav,프레임 용접 로봇의 토치 위치 값을 기록하고 체결 토크 기록과 비교합니다.,프레임 용접 로봇의 토치 위치 값을 기록하고 체결 토크 기록과 비교합니다.,train,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-2,welding_robot,term_dense,용접 로봇|체결 토크,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-2,7.901,3e1dd2f6e80608983aed93f591a01aed2084febbe47c464b3041bcde62359442
syn_validation_001,audio/syn_validation_001.wav,검사 이동 AGV 모델 T602의 도킹 위치 항목을 검증한 뒤 컨베이어 상태를 확인합니다.,검사 이동 에이지브이 모델 티 육백이의 도킹 위치 항목을 검증한 뒤 컨베이어 상태를 확인합니다.,validation,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_-1,agv,error_prone,AGV|컨베이어|T602,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,-1,8.616,e814d471fc6f9d3024d3ec1ffbb64f19de7db7c2e3afc6c893c0795be364c935
syn_validation_002,audio/syn_validation_002.wav,공정 이동 AGV 모델 A302의 주행 경로 항목을 확인한 뒤 컨베이어 상태를 확인합니다.,공정 이동 에이지브이 모델 에이 삼백이의 주행 경로 항목을 확인한 뒤 컨베이어 상태를 확인합니다.,validation,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+0,agv,error_prone,AGV|컨베이어|A302,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,0,7.605,319be12aa59bb4eb7a1c98ecccd6a91bca3d68688cafcc0c963b8c882cb37632
